lord_id,alliance_id,alliance_tag,map_id,name,power,units_killed,town_center,faction,home_server,merits,highest_power,legion_power,tech_power,building_power,hero_power,units_dead,units_healed,city_sieges,defeats,victories,scouted,gold,wood,ore,mana,gems,resources_given,resources_given_count,helps_given,gold_spent,wood_spent,stone_spent,mana_spent,gems_spent,killcount_t5,killcount_t4,killcount_t3,killcount_t2,killcount_t1
18116371,229902,ECH2,27010,웈라드,10934374,-,24,Wilderburg,60,-,10934374,983979,3632788,5670087,647520,-,76046,-,3,287,-,1217629193,1131969934,913242770,92382125,-,1410884348,423,1548,1579464828,1532242975,1153863248,211722750,73709,0,0,0,0,0
8333783,265959,ECH3,27010,ᶜʰᵃᵒˢEvil Kat,10929470,67164,21,Wilderburg,60,9708,10929470,4419920,1961335,2943485,1604730,9990,9763585,-,671,6567,2,1737879249,1365159369,995205094,102306519,-,3006673354,1087,8785,2667056366,2365601505,1572394384,373110741,141226,52066,11672,0,1435,1991
14869288,265959,ECH3,27010,elettra farm 3,10756878,6882,24,Wilderburg,60,-,10756878,1718884,2160040,5703434,1135520,54375,748594,-,18,366,-,1809103115,1823839045,2568513351,16780189,303,4692231064,1383,4727,2428554183,2518251993,2564962022,174132410,70131,0,0,0,0,0
7262025,229902,ECH2,27010,KutuFarm05,10756523,711,24,League of Order,60,4814,10756523,926230,3151238,5652685,1026370,-,719511,-,15,532,-,522218760,471487365,770669840,798000,-,123707263,36,2103,927760913,932062003,664452770,203350944,57844,606,105,0,0,0
493530,327319,suFF,60,suFF New,10682861,2227289,23,Wilderburg,60,-,12656632,413870,3032446,5629945,1606600,60282,12826975,9,870,1470,107,3070436563,2116648608,2587820608,102601992,40,5034367305,1714,11058,2482902401,2069796425,1952574396,104208000,22835,7530,1185770,497290,298477,232245
16064384,341885,QQf,60,FarmKing 16B,10648694,8113,25,League of Order,60,-,10648694,664029,973991,8456074,554600,11702,101714,-,4,6,-,2051289139,1680577887,898281072,19144903,-,-,-,7425,1115841356,1123102471,757042600,127059750,16753,0,0,7485,530,98
16078373,341885,QQf,60,FarmKing 19B,10584183,-,25,League of Order,60,-,10584183,554449,1095114,8381120,553500,-,50,-,-,12,-,1956761537,1390668247,1318448565,13675200,-,278650628,100,6943,1448587503,1141804500,775085500,132063000,15716,0,0,0,0,0
7339171,265766,ECH5,27010,ichi RACHID27,10577661,153280,23,League of Order,60,-,10577661,1376607,2135158,5360046,1705850,321237,4992675,-,615,1221,8,6160851018,3907708272,2973155688,-,449,8945747833,2938,14494,6232041954,4367311523,3259881436,174441750,51851,12818,24521,75901,27801,12239
16061440,341885,QQf,60,FarmKing 19A,10525745,3845,25,League of Order,60,-,10525745,522574,1090060,8412761,500350,26952,273713,-,5,-,-,1823902704,1376726732,1259350390,19921440,-,262123411,94,6882,1479509882,1135516081,769186904,132062680,14885,0,1859,1618,353,15
16078310,341885,QQf,60,FarmKing 18B,10518638,4856,25,League of Order,60,-,10518638,543849,1043320,8423469,508000,9898,86852,-,7,-,-,1536743783,1555619098,1436545898,23120150,-,198800000,71,7115,1107104734,1388139580,760886600,128849000,15837,0,41,4595,166,54
16061379,341885,QQf,60,FarmKing 17A,10515444,-,25,League of Order,60,-,10515444,529572,970384,8502488,513000,-,-,-,-,-,-,1525290768,2308740469,823013635,19112310,-,239327773,86,7212,1124436500,1438825598,778491618,125828500,14806,0,0,0,0,0
16310332,-,-,27010,Docs FarmTown,10509254,5965222,23,League of Order,60,4600,10582685,2597014,2156026,3132154,2624060,108404,6881133,366,751,7120,615,253976448,254130907,853091390,135366337,637,-,-,16382,722751770,750092356,457649831,196710302,87968,4236,1746397,2060272,1091476,1023803
14208475,265959,ECH3,27010,abFarmW2,10462991,49257,24,League of Order,60,-,10462991,1842331,1530917,5761323,1328420,58942,1645900,-,229,1856,-,1591046608,3137704002,1022391398,14154000,-,2113986685,755,4485,1583891193,2366140241,1025962031,124058499,61337,0,0,0,0,0
16061397,341885,QQf,60,FarmKing 18A,10412512,190,25,League of Order,60,-,10412512,540114,972165,8361633,538600,2018,168406,-,1,-,-,1697920062,947635176,1710796134,23089842,-,31040251,12,7028,1131806869,1129725601,786936085,129505500,14235,0,0,0,0,0
16061329,341885,QQf,60,FarmKing 15A,10379790,-,25,League of Order,60,-,10379790,586082,1093250,8230358,470100,-,-,-,-,-,-,1371162746,1392038866,1530479681,29444940,-,452462955,152,7194,1095865000,1100090100,1280077967,139947250,13617,0,0,0,0,0
16692917,304591,ECH6,27010,خشب 1,10377367,22465,23,League of Order,60,16026,10377367,3441591,2071658,4254618,609500,307182,2981531,-,5,2,-,5116028505,1782286164,1169197058,-,10,3980905410,1331,22906,3814915458,1921999647,1263912514,127662350,12791,22402,63,0,0,0
15626751,-,-,27010,AndersonFarm,10348187,83499,23,League of Order,60,-,10348187,2545178,2184673,3841306,1777030,-,2239589,-,290,6028,4,361414917,268885725,227270339,88016339,-,-,-,11059,602665636,558685501,442307838,162237441,117629,2893,26586,32060,20552,1408
16063183,341885,QQf,60,FarmKing 15B,10321538,-,25,League of Order,60,-,10321538,560632,965874,8238132,556900,-,50,-,-,8,-,1090683755,2335201209,1116104142,22125600,-,-,-,7221,1080513100,1098748900,739510300,133273500,14669,0,0,0,0,0
17016017,278547,ECH1,27010,ᶦᶻᵃʙᴀᴢɪ,10297571,5738,22,Wilderburg,60,44000,10297571,4365327,1846351,2845823,1240070,10417,1217537,-,167,849,1,1841040868,1547853580,1215250944,77703205,-,3185876230,1247,4196,2085422265,1922623468,1404541133,180856130,48103,3529,2209,0,0,0
16061360,341885,QQf,60,FarmKing 16A,10296584,396,25,League of Order,60,-,10296584,610740,1024582,8186262,475000,3530,31320,-,1,-,-,1863687826,1570209179,1098917499,26144219,-,198908770,72,7341,1113976622,1113727887,1014298332,131253750,15535,0,0,0,0,0
615752,327319,suFF,60,suFF ᶜᵒᵈᵒⁿᵉ,10270360,764885,23,Wilderburg,60,-,11442722,415270,2191298,6232492,1431300,51866,18629237,19,1314,2781,84,4290218944,2543170948,2512914581,23792515,190,6353088130,2310,13000,3348305009,2768995146,2589362195,128855500,29340,25705,574593,41206,83571,38216
9324481,265959,ECH3,27010,abFarmO3,10266842,315749,24,League of Order,60,-,11093949,780320,1488167,6350305,1648050,48702,1795572,1,201,2044,43,1292156313,1116563320,1959791630,21995481,40,1721018424,490,10911,1447228211,1151382823,1691816545,107533099,31862,0,97495,74780,111349,27740
7092495,-,-,27010,NegG,10256978,14924,24,Wilderburg,60,-,10256978,1515140,2194379,5731839,815620,32611,1457914,-,134,47,1,3367023994,359179710,237575879,28954486,-,2403147256,774,5368,3000776705,1022088412,678544766,138372250,41164,0,10046,3965,901,12
16078174,341885,QQf,60,FarmKing 17B,10080418,-,25,League of Order,60,-,10080418,640152,942376,7973090,524800,-,-,-,-,-,-,1452397311,2256907313,907618344,16652248,-,76136247,28,7259,1047064100,1057409800,801555004,123278750,11347,0,0,0,0,0
19169339,-,-,27010,Chefs pantry,9972429,-,23,League of Order,60,-,9972429,2040455,2403408,4471466,1057100,-,449145,-,167,1140,-,574601470,529031627,398249295,96682011,-,256588671,109,2786,865050043,848529363,605282209,167827950,16634,0,0,0,0,0
12893154,229902,ECH2,27010,Liu farm1,9915598,377843,24,Wilderburg,60,3000,9915598,577166,2483887,5791295,1063250,77308,5609416,3,203,125,8,2740132174,2405814801,1468651781,6132946,-,2293472670,827,10162,2672047512,2593962431,1313755470,139360680,83503,14112,356940,2216,248,4313
17052332,311271,SOD!,27010,Hav0cRhinos2,9862633,25,23,Wilderburg,60,-,9862633,581358,3095756,5609719,575800,-,11883,-,2,3,-,994889079,970612092,626884473,103082252,523,1006185497,296,2485,1246847082,1232840889,697779468,184354280,31835,0,0,0,0,0
16729130,304591,ECH6,27010,GOLD2,9819942,42,23,League of Order,60,-,9819942,3469580,1708166,4153496,488700,-,74428,-,4,-,-,2553993584,3449283229,1386917133,15046342,110,2571684578,986,19674,2346798091,1629877733,1370080123,110487700,16123,0,0,0,0,0
12427214,265959,ECH3,27010,ᶠᵃʳᵐ Groll ᴮᵉˡᵘᵍᵃ,9818784,131324,21,League of Order,60,50000,9818784,3502000,1861716,2548708,1906360,70553,26751864,-,222,2865,-,1499879771,1481915267,763475937,29668800,-,1458215412,528,3999,1590327428,1492543282,727661502,144691424,39336,50550,74905,94,3311,2464
16952895,229902,ECH2,27010,ᶠᵃʳᵐ Groll ᴷᴼᴺᴳ,9803987,54806,21,League of Order,60,10000,9803987,3608416,1901012,2509149,1785410,36145,48246720,-,430,3800,1,1888516444,1827310692,916704552,14922323,-,1734875569,624,4743,1956160332,1853872059,870280536,152034280,40664,41194,13612,0,0,0
16952956,229902,ECH2,27010,ᶠᵃʳᵐ Groll ᴮᴰᴼ,9722971,12131,21,League of Order,60,12000,9722971,3592160,1901012,2510049,1719750,-,13380009,-,74,4141,2,1884580131,1840866894,977762678,28428644,-,2207450928,795,4987,1844327827,1755880462,924795231,151125300,42920,0,0,0,0,0
13077241,229902,ECH2,27010,욱라드,9696870,-,24,Wilderburg,60,8000,9696870,537652,2932615,5612453,614150,-,142222,-,5,249,4,865768159,808893912,584812978,84818666,-,500116367,150,810,1089343510,1023407462,696325799,174947350,70927,0,0,0,0,0
17487435,265959,ECH3,27010,abFarmW3,9597916,-,24,League of Order,60,-,9597916,1532520,1227178,5719748,1118470,-,110056,-,14,543,-,1069052222,2083341362,669687822,9492000,-,1905089126,596,3387,1437756591,1878324898,892388061,99285350,26206,0,0,0,0,0
17887937,229902,ECH2,27010,Raihshtat8,9594111,5682,23,League of Order,60,-,9594111,824682,3094606,4884053,790770,-,434307,-,32,373,-,4003755884,3916532724,2296930058,-,10,4946003526,1628,21172,3418359692,2815129993,1549798624,182657000,15970,4769,913,0,0,0
17487222,265959,ECH3,27010,abFarmG3,9580476,-,24,League of Order,60,-,9580476,1487742,1217810,5719764,1155160,-,126950,-,24,618,-,2234423491,906430422,672721147,7056000,-,2064847913,629,3303,2303218642,1198977743,878105790,98416650,42702,0,0,0,0,0
14207878,265959,ECH3,27010,abFarmG2,9552263,50476,24,League of Order,60,-,10372988,792245,1490306,5721372,1548340,67835,1662470,-,214,1914,-,3367713211,1307013629,1010838400,14556062,-,2623112942,879,4725,2429537549,1742505661,1243690845,120118775,55756,0,0,0,0,0
13680702,304591,ECH6,60,ᴅᴇᴀᴅᴘᴏᴏʟ farm,9458873,319217,23,League of Order,60,-,9458873,2345471,2076318,4047474,989610,104874,1637871,-,103,973,5,355405520,125828018,85798650,416084,-,302176518,118,3863,513887550,407939659,267433749,59238351,59304,36548,43906,58583,156170,24010
14208905,265959,ECH3,27010,abFarmO2,9437836,49638,24,League of Order,60,-,10314876,814899,1496945,5759612,1366380,58411,1610528,-,265,1848,-,1568453115,1560682833,2160281445,13684195,-,2219539782,756,4451,1545786979,1990664640,1533220357,122204098,39934,0,0,0,0,0
10841297,229902,ECH2,27010,웊라드,9433763,-,24,Wilderburg,60,-,9433763,400442,2876392,5597829,559100,-,3680,-,6,205,-,748070759,671433268,558793714,92554282,-,335681406,107,774,954475217,914284261,665431423,175554450,67247,0,0,0,0,0
15896563,265959,ECH3,27010,elettra farm 2,9411518,5569,24,Wilderburg,60,-,9411518,1333503,1533132,5520533,1024350,50609,821298,-,23,230,3,1694912852,1591182539,1918366685,9397761,560,4056093773,1209,4068,2312729074,2261917514,2066918184,140328065,69057,0,0,0,0,0
2684093,304591,ECH6,27010,memoo20,9377595,1063789,22,League of Order,60,-,9377595,2294643,2044838,3490044,1548070,32624,2511070,100,580,2884,133,135222617,144208636,129648625,69622869,40,1211437,4,15588,38032000,36262000,25771000,9894000,1880,8027,103664,126731,392318,350316
15526995,265959,ECH3,27010,Lil holliday,9372697,3854724,23,League of Order,60,14000,9372697,1541061,2492232,4333684,1005720,21467,11541868,-,360,533,1,2174867093,2407987368,1675257017,63363434,535,3298740182,1243,9710,2140272970,2388888144,1526522285,172393970,90750,19685,34315,0,0,3800724
7290648,229902,ECH2,27010,LittleAmp,9364432,138738,23,League of Order,60,-,9364432,1450615,2272296,3829821,1811700,109259,1909626,-,186,1635,8,2268054230,2269030838,989749951,33229662,30,3570816779,1412,10889,2108739172,2178589600,889387998,125520020,33332,362,67955,70421,0,0
615849,327319,suFF,60,suFF ᶜᵒᵈᵗʷᵒ,9336130,594345,23,Wilderburg,60,-,10137289,415270,1802130,5962230,1156500,50539,17496631,5,1235,2458,12,3140092245,3429391107,2545105391,21454405,200,6666693912,2377,11183,3994714188,2812171651,2252506903,113457550,27440,5419,522217,28359,10731,27227
852006,327319,suFF,60,suFF ᶜᵒᵈᵗʳᵉᵉ,9334675,434665,23,Wilderburg,60,-,9905162,417870,1824619,5978836,1113350,30464,14870175,7,962,1594,4,3577441262,2248007646,2720862607,16260898,160,5975257148,2113,9494,3048784285,3136217963,2288703201,113148500,23850,6698,382645,25846,3010,15724
17887982,229902,ECH2,27010,Raihshtat9,9162807,1593,23,League of Order,60,-,9162807,849593,2776368,4713516,823330,-,419776,-,24,440,-,3941721972,3864842375,2246422784,-,40,5130177424,1684,20311,3305974121,2846269492,1706769642,169655650,11935,1578,15,0,0,0
16429188,330948,ECH9,60,Farm Sensei 8,9082817,7104,24,League of Order,60,-,9082817,1524882,795234,5862801,899900,17455,396602,-,6,7,7,5217991879,4765012776,3513037015,-,-,9294776001,2904,12033,6056413548,5723377883,3809604019,428451050,95928,0,0,0,0,0
15957414,229902,ECH2,27010,ᴹⁱⁿⁱ Uɴɪᴄᴏʀɴ,9054659,47991,23,League of Order,60,17321,9054659,1889299,2515044,3443546,1206770,19745,10495533,-,325,138,38,3200007234,1927234439,3094997732,60067135,-,887094295,319,4990,3314633610,2428944538,2879354014,254488695,100445,45685,2305,0,0,1
4398922,311271,SOD!,27010,Jern 17,9043592,697432,23,League of Order,60,8000,9043592,758875,2031603,4469084,1784030,250717,10020711,15,648,2875,15,1603031713,1590657083,1089678374,14366102,130,2890752230,987,5672,1889839739,1843558175,1249898939,87494803,37696,54598,77542,27293,133416,399987
17116951,229902,ECH2,27010,ᴍᴏɴᴋFăřmᴰʳᵘᴵᴰ,8944481,3074,21,Springwardens,60,24733,8944481,4152500,1130607,1924424,1736950,-,1155668,-,75,1577,-,2003560917,1144249320,1396114666,35536226,70,3286485949,1238,6870,2232711505,1646092711,1539005900,135967250,36696,1483,1368,223,0,0
15951480,278547,ECH1,27010,aLv Farm2,8852046,38515,22,League of Order,60,1486,8852046,4343967,1208800,2577129,660150,16759,4763151,-,95,114,-,3231528226,1592608158,975047591,57981627,-,3788912568,1340,2993,2783523060,1872352315,1195178260,167606610,5053,16612,14873,0,0,7030
15381421,-,-,27010,AmazonFarming,8799440,36491,23,League of Order,60,74000,8816964,1722815,2087537,4135488,853600,93441,3100359,-,107,729,-,919415034,568485262,424164957,29500199,-,411792859,138,4391,856662908,827003985,547087149,141901996,493833,18284,18207,0,0,0
856917,327319,suFF,60,suFF ᶜᵒᵈᶠᵒᵘʳ,8790768,394340,23,Wilderburg,60,-,9298297,412670,1733022,5535826,1109250,64973,13813544,9,852,1135,26,3180311699,2825119660,2422823036,19604252,60,5928442411,2087,9657,2956878673,2282351321,2995432773,114139493,24110,6320,361081,10000,1107,14185
10103532,330948,ECH9,60,Farm Sensei 21,8774510,777772,23,League of Order,60,4000,9029476,807847,2028648,4016915,1921100,15116,6640262,62,321,1700,17,1340286173,1146313379,1199618944,14852486,55,2192241000,777,13347,1288260401,1122839116,1133270370,118942788,41458,28837,268254,39862,73002,332155
2701289,286635,ECH4,60,NikGal,8727270,679333,23,Wilderburg,60,-,8727270,2839079,50600,3205161,2632430,1180046,28213277,75,1919,4638,8,537694608,605876512,402129862,15388379,-,1962,1,5581,490351926,521512105,336155507,28215669,11916,19984,328281,97234,138688,84490
17983408,229902,ECH2,27010,Raihshtat12,8705122,2116,23,League of Order,60,-,8705122,625182,2847048,4632492,600400,-,791057,-,20,112,-,3624544157,3636989759,2054444671,3082907,-,5476597563,1779,19351,3165983602,3134363294,1914849864,169633760,30310,0,0,0,0,0
17983542,229902,ECH2,27010,Raihshtat11,8677286,1403,23,League of Order,60,-,8677286,603590,2816826,4634770,622100,-,335260,-,12,124,-,3711859229,3592871704,2132233619,1974000,-,5499324405,1839,19882,3234394810,3162160362,1839308464,166473550,17390,0,0,0,0,0
17983647,229902,ECH2,27010,Raihshtat14,8674256,1697,23,League of Order,60,-,8674256,622844,2820500,4617612,613300,-,530330,-,18,75,-,3596265248,3565291113,2003600821,1218000,-,5339736573,1784,18134,2965963484,3244183907,1854429868,170584690,30530,1682,15,0,0,0
17983467,229902,ECH2,27010,Raihshtat15,8649149,2601,23,League of Order,60,-,8649149,595523,2576214,4889812,587600,-,469001,-,17,45,-,3506961464,3497379083,2028971591,1218000,-,5393891961,1795,18296,3013928977,3244063898,1913791102,160732720,29610,0,0,0,0,0
7502782,-,-,60,M3RC F4RM,8648553,41059,23,Wilderburg,60,-,8666553,1379687,1897350,4015866,1355650,31079,1034428,-,86,773,1,735887221,837393000,413546055,441000,-,1042184329,397,4018,971710611,968992626,652139542,115361500,61230,439,3072,13170,23177,1201
17983515,229902,ECH2,27010,Raihshtat10,8633661,1446,23,League of Order,60,-,8633661,659814,2795595,4613652,564600,-,260555,-,14,117,-,3824529932,3750361601,2141941569,1256441,20,5074085667,1705,21180,3161622193,3154140099,1437340611,168554560,19600,1434,12,0,0,0
9351608,229902,ECH2,27010,Liu01,8613195,1390526,23,Wilderburg,60,1663,9544098,690709,2235994,3953092,1733400,121910,5411061,16,1398,3667,113,1018447370,913896064,676208901,50236466,26,522861637,208,19584,871676653,825564804,521796016,89701370,49456,15158,521000,388411,358815,100012
17983781,229902,ECH2,27010,Raihshtat13,8505778,1468,23,League of Order,60,-,8505778,652420,2747504,4543654,562200,-,402358,-,10,111,-,3658147195,3638531712,2065536346,1554000,-,5195036558,1754,19509,2883119411,3067649625,1905985756,162133190,27350,0,0,0,0,0
16693069,-,-,27010,fkzukewood,8458385,2186,22,League of Order,60,-,8458385,3585610,1828510,2506465,537800,-,322578,-,15,6,-,2183811819,4256830015,1042060892,-,2370,3617074729,1306,20439,2182944282,2876610637,1044309599,99838150,15139,149,930,0,1107,0
20720951,265959,ECH3,27010,Qbollefarm,8406047,65444,23,League of Order,60,113766,8406047,1932570,1408097,3416350,1586030,128,536944,-,80,1929,-,229161769,215043878,466254885,3858691,-,130000000,50,2021,608777880,592474060,565301222,150830780,164653,6386,52,0,13540,45466
5450690,265959,ECH3,27010,ᴰʳᵃᵍᵒⁿ ᴹᵒᵗʰᵉʳ,8380201,85508,23,Wilderburg,60,111819,8380201,1449943,1910531,3715827,1303900,33296,2658936,-,635,1831,3,220902826,129957434,94195305,45825690,670,-,-,8675,569147576,569721947,344430703,134762774,58253,7953,5632,13027,52686,6210
15791095,265959,ECH3,27010,PumbaaEch1,8374342,90303,21,Wilderburg,60,8875,8374342,3738905,1512691,2314796,807950,22305,11034866,-,342,51,1,1722458887,1585502046,1150683441,17626717,-,2929116332,1226,5016,2061876829,2025368906,1298552418,158639552,56498,76966,10721,0,0,2616
18387366,278547,ECH1,27010,CÀĮ Farm,8309013,17856,22,Wilderburg,60,16689,8309013,2084767,1421001,3564395,1238850,52683,1368337,-,108,245,-,363652262,152229815,1330430891,16112688,-,1096009723,423,2214,847063754,690196041,1377890887,138319718,23581,16047,660,0,100,1049
1769705,278547,ECH1,27010,ᴰʳᵏʙᴀᴢɪ,8281951,-,21,Wilderburg,60,22000,8281951,3418600,1580180,2172271,1110900,-,167641,-,42,642,4,1451491671,1296318299,866491814,64740491,1660,2298292712,833,4005,1482260097,1477228977,969449231,135608290,40568,0,0,0,0,0
9797668,330948,ECH9,60,Farm Sensei 10,8245504,9202,23,League of Order,60,-,8245504,1453604,837096,4669854,1284950,-,95209,-,28,553,5,4426530989,4140864312,2979803307,972612,-,7549292307,2298,14771,4831017821,4729318948,3423978803,297841660,76804,0,0,3109,1060,5033
6734381,-,-,27010,Tiny Lin,8234272,43115,23,Wilderburg,60,-,8234272,1566355,2169600,3239317,1259000,61816,1806622,-,107,304,-,406218829,222790030,279783053,31711002,220,44200000,17,5494,377023251,389074881,315226043,107734180,61965,41956,134,938,87,0
15791647,265959,ECH3,27010,PumbaaaEch1,8201125,78043,21,Wilderburg,60,8993,8201125,3771570,1318797,2323608,787150,47204,11643453,-,330,70,-,1672383229,1511124565,1127282203,18808541,-,2945299257,1220,5131,2066694176,1984772932,1286590558,143655139,58991,68383,9354,0,0,306
5651768,330948,ECH9,27010,mysterious farm1,8039397,1901637,22,League of Order,60,2000,10881992,292551,2636061,3988175,1122610,435958,28395279,61,554,1167,74,2025302313,1495394232,1704263459,70450585,-,3357304469,1378,13013,1197205372,963146354,963084986,81252535,48170,64447,521554,20120,71735,1220831
15791726,265959,ECH3,27010,PumbaaaEch2,8013176,63824,21,Wilderburg,60,2869,8013176,3501906,1305371,2419549,786350,59229,7235587,-,316,37,-,1621677330,1458526568,1083419177,19149547,-,3035514760,1246,5089,2031947202,1961409841,1283608771,132538330,59250,58426,5398,0,0,0
5790174,265766,ECH5,27010,ichi yeshua2,8008720,88770,23,League of Order,60,-,8008720,1458760,1381816,3994674,1173470,65129,2476387,43,302,1002,1,3157020690,2595877766,1142266072,2329253,-,5366342415,2098,5424,3184601639,2706035040,1319503923,135316250,52639,624,10172,13908,12630,47458
2711791,286635,ECH4,60,Nextza,7945353,1382078,22,Springwardens,60,-,9165151,455364,1898685,3708324,1882980,103094,1847038,5,317,4558,11,132367336,169693789,140239992,60199083,605,-,-,9786,49295764,47003851,37960343,15454280,2860,22394,92870,234225,439894,588661
10976338,229902,ECH2,27010,웉라드,7901953,-,23,Wilderburg,60,2000,7901953,388331,2202180,4758172,553270,-,1917,-,-,174,-,582410022,519337280,402921035,69084569,-,352476745,122,823,831105685,847172282,571041797,135812250,64005,0,0,0,0,0
17978521,265959,ECH3,27010,ShaLLfarm0,7898899,1029,22,League of Order,60,784,7898899,2745614,1642554,2813421,697310,-,539396,-,25,77,-,1981774539,596656844,249730867,12621000,-,1922358173,818,1789,1973023548,1089458055,544577153,119850700,27403,0,0,0,0,0
15791275,265959,ECH3,27010,PumbaaEch2,7873605,53966,21,Wilderburg,60,2237,7873605,3552509,1231359,2347587,742150,51950,7574483,-,386,51,-,1609525671,1474386267,1081075181,18709200,-,2997887423,1239,4938,1984178049,1943244217,1282325227,132543126,52954,46204,6943,465,169,185
17014998,265959,ECH3,27010,火焰猪农场,7831202,17846,22,League of Order,60,11,7831202,2477897,2512268,2199537,619500,2405,2902606,-,63,1,-,3037166558,4087663079,586679021,24265499,10,4889973772,1981,7487,3488773132,4443819021,1037580004,162705950,71900,3724,13385,0,0,737
17978504,265959,ECH3,27010,ShaLLfarm4,7640596,229,23,League of Order,60,-,7640596,2607010,1367362,2984204,682020,-,419589,-,19,75,-,2010910950,605609903,258611669,1764000,-,1933130346,849,1797,1987558727,1103692626,575166476,112203430,39595,0,0,0,0,0
2705820,-,-,27010,ᶠᵃʳᵐSt4rwinS,7638354,1445517,22,League of Order,60,-,7638354,2481390,1111626,2813418,1231920,71738,3307166,6,358,1650,88,452719178,298822321,511962055,28023508,-,452032094,183,11324,292266795,246428620,257571290,36457620,7460,0,183019,216157,618508,396493
16780736,265959,ECH3,27010,火焰鸡农场,7637941,25073,22,League of Order,60,-,7637941,2417582,2317503,2267156,613700,2881,4322979,-,75,6,-,4875797766,2228389783,492125032,16857492,-,4649896663,1891,7453,4852808370,2909491903,913946729,156004073,72673,6298,18775,0,0,0
17022570,265959,ECH3,27010,Tilted,7629029,3721,23,Wilderburg,60,838,7629029,1088072,2045128,3514459,981370,8560,714793,-,23,202,-,538967816,275130939,204144010,28153744,-,-,-,1602,510891209,481906083,337471391,114822690,48797,2874,847,0,0,0
15853775,229902,ECH2,27010,メWarFarm,7617876,1301,23,League of Order,60,-,7617876,265422,2458869,4021615,871970,3506,432789,-,72,925,-,616330346,822794415,722006320,15027600,-,705028,1,2079,1142109567,1319799750,997968013,146882848,53994,1050,251,0,0,0
16692517,325998,DrSS,27010,nvm ore,7615772,664,22,League of Order,60,23,7615772,2720690,1864936,2491246,538900,-,429531,-,21,50,-,3180602973,1895946327,2291621372,2730000,85,3193384394,1329,21743,2501787960,2137290530,962594289,98604450,14249,134,530,0,0,0
15792611,265959,ECH3,27010,PumbaaaEch3,7585164,36032,21,Wilderburg,60,-,7585164,3101876,1412606,2323932,746750,-,6633070,-,269,35,-,1396550303,1246936212,872951623,9883900,-,2483447524,1033,4429,1740478993,1698175275,1069338430,126168524,61306,29377,6286,0,0,369
9939760,278547,ECH1,27010,ᴸⁱᵃ 가 후 팜팜,7577069,234090,22,Wilderburg,60,58177,9708233,2631221,1041250,2500098,1404500,69620,10720998,11,765,7569,30,1529681026,1481390895,1066375070,8768746,-,3136289577,1164,6957,2350836697,2366893402,1582330396,169021131,104540,120348,14077,2816,42598,42968
1164977,229902,ECH2,27010,メWarFarmII,7565560,765,23,League of Order,60,-,7565560,256291,2315264,4113835,880170,482,362015,-,71,960,-,540836159,680135395,807986638,9408000,-,9121524,5,1893,1193575001,1315923862,1111166948,144415250,46215,505,260,0,0,0
17662533,311271,SOD!,27010,Jern 5,7518451,30767,23,League of Order,60,18137,7968049,459927,1965870,3980084,1112570,-,8082611,-,179,881,1,1759246062,1685629389,1077252385,743400,-,3047773932,1055,1382,2123293636,2037266825,1303519703,147067325,86735,30727,40,0,0,0
20186240,229902,ECH2,27010,BabyLulla,7448822,204715,21,Wilderburg,60,171343,7448822,1896023,1430884,2656755,1432160,-,1470761,-,27,976,1,439549571,233568981,143835321,378000,-,633146306,281,1195,851874545,684632341,431281929,101035020,44521,2630,0,0,10,202075
6210102,278547,ECH1,27010,ᴿᵉᶦʙᴀᴢɪ,7410645,536,21,Wilderburg,60,12016,7410645,3078458,1378199,2029938,924050,-,272461,-,44,495,-,1402851930,1270621947,827084854,58924773,2460,2232403395,903,3395,1500228212,1418036090,940472380,131165528,41278,0,0,0,0,0
7366222,278547,ECH1,27010,ᴮʳᶦʙᴀᴢɪ,7395569,999,21,Wilderburg,60,10420,7395569,3063394,1353692,1994383,984100,-,230226,-,34,783,2,1381991801,1274806208,841902304,53330700,1520,2218562850,876,2976,1457810796,1411924420,928893248,115626550,36590,754,0,0,0,245
9902035,229902,ECH2,27010,Liu4,7314431,558184,23,Wilderburg,60,1149,7780366,431511,1560493,3801177,1521250,43828,3067247,15,544,1280,3,1509736775,1489730624,569598066,8765239,3,944220105,341,6261,1775020788,1773431616,771389052,106787511,55975,22056,21510,69071,228137,204044
2631198,-,-,60,Nuj,7271752,1320376,19,Wilderburg,60,-,7271752,2178333,2033462,1570127,1489830,224089,6114933,67,493,3095,5,104708294,117309024,95642385,40370497,40,-,-,3508,40607056,37316391,29664219,11994396,-,17552,204053,500476,316880,187831
15792420,265959,ECH3,27010,PumbaaEch3,7265581,35565,21,Wilderburg,60,-,7265581,3134017,1099428,2338386,693750,-,7038070,-,236,53,-,1373924459,1220329431,868254195,8311041,-,2437443039,1022,4373,1733949007,1688210921,1063155164,117872523,47504,31129,3815,360,0,261
2717502,-,-,60,Jerski,7053019,82494,22,Springwardens,60,-,7053019,1664040,1412768,2951211,1025000,1520,1162652,2,110,3033,3,134599383,126547273,110885401,41086557,120,-,-,8268,3083800,3158800,2645850,873000,-,0,22041,31428,11730,13342
11538326,229902,ECH2,27010,Bunnecho,7044326,202028,23,Wilderburg,60,-,7044326,1220028,246176,4728822,849300,3948,6296532,-,207,582,2,1297001307,975135064,766608540,5930014,-,1711874377,497,3174,1538136623,1329245454,893526418,76628404,25560,18105,991,1517,28631,152784
